document_id,category
Document_84761,34
Document_10503,2
Document_122225,12
Document_77842,31
Document_27810,37
Document_56622,25
Document_58653,25
Document_49847,34
Document_81442,32
Document_52887,21
Document_143016,32
Document_51151,23
Document_276,18
Document_77949,31
Document_19337,17
Document_118325,1
Document_136917,40
Document_99441,9
Document_51919,34
Document_90102,21
Document_24045,19
Document_121668,13
Document_68026,27
Document_21826,19
Document_40510,36
Document_80018,27
Document_111431,15
Document_102239,0
Document_2384,1
Document_8016,3
Document_82035,32
Document_100167,10
Document_48456,33
Document_125438,8
Document_41862,39
Document_6142,1
Document_22190,17
Document_18354,7
Document_113613,15
Document_36304,2
Document_36593,41
Document_104946,2
Document_147329,5
Document_144063,42
Document_20878,19
Document_2454,1
Document_79063,32
Document_122813,36
Document_72805,25
Document_103651,20
Document_106233,20
Document_78518,8
Document_95071,11
Document_38635,4
Document_130351,31
Document_103065,20
Document_125074,32
Document_66418,28
Document_13893,6
Document_48651,19
Document_66093,28
Document_46099,20
Document_132279,5
Document_91088,28
Document_7684,3
Document_16859,7
Document_26086,41
Document_44789,17
Document_76021,29
Document_134702,40
Document_1708,20
Document_26421,3
Document_132212,5
Document_118418,41
Document_92021,11
Document_35428,18
Document_90768,28
Document_80388,32
Document_132379,37
Document_77988,22
Document_84754,32
Document_74965,30
Document_57169,21
Document_20219,17
Document_85090,34
Document_55568,24
Document_144355,42
Document_26762,36
Document_58478,21
Document_37772,41
Document_55778,22
Document_81532,32
Document_99931,41
Document_85376,21
Document_119619,15
Document_131430,4
Document_138,18
Document_82302,5
Document_340,18
Document_130544,39
Document_126060,11
Document_140641,24
Document_112169,18
Document_50098,23
Document_136570,10
Document_86836,30
Document_8556,3
Document_76449,29
Document_133004,42
Document_2352,1
Document_134308,32
Document_27716,41
Document_110659,1
Document_59500,36
Document_71155,12
Document_63918,28
Document_20538,17
Document_61516,20
Document_25372,3
Document_18800,2
Document_137416,32
Document_31778,41
Document_8036,2
Document_133241,5
Document_115598,13
Document_120956,15
Document_114650,18
Document_47093,33
Document_7597,3
Document_120906,1
Document_98746,41
Document_42359,4
Document_138141,31
Document_5744,0
Document_95040,8
Document_91575,14
Document_132001,10
Document_147867,0
Document_22852,18
Document_139839,36
Document_11120,4
Document_94333,13
Document_142810,31
Document_44014,3
Document_120234,20
Document_2011,1
Document_17297,7
Document_40379,41
Document_117961,16
Document_21312,17
Document_91703,29
Document_68803,34
Document_101665,0
Document_128379,38
Document_83555,33
Document_66677,28
Document_75769,22
Document_15434,6
Document_82279,20
Document_68670,27
Document_54312,25
Document_39758,20
Document_79003,32
Document_100127,10
Document_93547,8
Document_36027,20
Document_62493,28
Document_121251,39
Document_10516,41
Document_100123,38
Document_7461,3
Document_38392,0
Document_50583,23
Document_119006,15
Document_74964,30
Document_67534,28
Document_2282,0
Document_94475,8
Document_22785,19
Document_137103,5
Document_99932,0
Document_62068,2
Document_60058,37
Document_106022,9
Document_105848,16
Document_64200,28
Document_76917,41
Document_70194,27
Document_74637,30
Document_141130,41
Document_114889,10
Document_86120,30
Document_71425,14
Document_61350,20
Document_145448,5
Document_16715,6
Document_102112,41
Document_78931,32
Document_99239,9
Document_10651,4
Document_34542,38
Document_24995,20
Document_3744,0
Document_38211,19
Document_23377,18
Document_67411,28
Document_134832,40
Document_147400,36
Document_123053,14
Document_113816,4
Document_81348,32
Document_134393,3
Document_78279,31
Document_44363,40
Document_8210,3
Document_61035,18
Document_52781,21
Document_83276,32
Document_81554,32
Document_22207,19
Document_70028,34
Document_22054,17
Document_68648,27
Document_49334,19
Document_114598,1
Document_35634,17
Document_33623,38
Document_130576,40
Document_4648,38
Document_70448,41
Document_136535,40
Document_65333,27
Document_136554,17
Document_31337,37
Document_143677,42
Document_17087,7
Document_116656,16
Document_3828,0
Document_96038,21
Document_17543,7
Document_58557,19
Document_43056,41
Document_54245,25
Document_86716,36
Document_137868,31
Document_96055,21
Document_83375,33
Document_5410,0
Document_73869,30
Document_95074,8
Document_42604,39
Document_111032,11
Document_85371,41
Document_112082,41
Document_40583,29
Document_135450,36
Document_28933,20
Document_86795,36
Document_137788,15
Document_2261,0
Document_40197,5
Document_42070,39
Document_62824,28
Document_11190,4
Document_17569,7
Document_100311,40
Document_131265,5
Document_148364,36
Document_8770,3
Document_30795,37
Document_28803,26
Document_78002,31
Document_96019,21
Document_89906,35
Document_145639,42
Document_148235,10
Document_127795,19
Document_26649,5
Document_49678,22
Document_64046,27
Document_71853,14
Document_110155,11
Document_137653,31
Document_32174,20
Document_59871,26
Document_49879,34
Document_9168,3
Document_91170,28
Document_46403,20
Document_85436,34
Document_138440,32
Document_72692,21
Document_16288,7
Document_138923,36
Document_44900,41
Document_58643,25
Document_49812,34
Document_95998,23
Document_65087,28
Document_66314,28
Document_9885,6
Document_51631,41
Document_97136,10
Document_74813,34
Document_35292,17
Document_23567,18
Document_70910,12
Document_117886,16
Document_63095,28
Document_146878,20
Document_54869,24
Document_89709,28
Document_106108,15
Document_81768,32
Document_14849,6
Document_128775,31
Document_8259,3
Document_125149,16
Document_92493,8
Document_142312,13
Document_95028,8
Document_128202,7
Document_46733,33
Document_64307,27
Document_77175,20
Document_137888,5
Document_59711,26
Document_49437,28
Document_43472,41
Document_34228,38
Document_50085,34
Document_135565,30
Document_56307,0
Document_52142,21
Document_78610,41
Document_116219,13
Document_94840,8
Document_13947,6
Document_11002,4
Document_28365,5
Document_5075,1
Document_15282,6
Document_18351,7
Document_53909,24
Document_34518,38
Document_61709,17
Document_139544,36
Document_8787,6
Document_22010,17
Document_12109,5
Document_126498,39
Document_15037,6
Document_74567,12
Document_86516,24
Document_2659,0
Document_133669,5
Document_118362,9
Document_58810,25
Document_67990,27
Document_22746,18
Document_72954,25
Document_86661,36
Document_126688,0
Document_50290,23
Document_141521,11
Document_29516,41
Document_50939,23
Document_98696,41
Document_53798,21
Document_48781,28
Document_139251,36
Document_109869,18
Document_140600,42
Document_102932,32
Document_112782,15
Document_55077,24
Document_63278,28
Document_87960,25
Document_148108,5
Document_28795,5
Document_38547,38
Document_104648,11
Document_76229,29
Document_67494,17
Document_123950,10
Document_155,19
Document_141559,11
Document_132161,3
Document_87969,35
Document_129295,0
Document_32602,38
Document_72516,25
Document_137488,32
Document_81557,35
Document_76975,33
Document_84246,34
Document_105400,4
Document_33866,38
Document_144302,42
Document_109089,11
Document_18099,7
Document_59042,35
Document_25556,39
Document_95648,21
Document_91353,34
Document_120987,12
Document_69615,27
Document_148056,32
Document_587,19
Document_9346,2
Document_46305,33
Document_43732,39
Document_122232,2
Document_81835,41
Document_131717,4
Document_95665,15
Document_140659,22
Document_97756,10
Document_146108,36
Document_32994,38
Document_92051,14
Document_26819,0
Document_55426,24
Document_9752,7
Document_139076,36
Document_20095,17
Document_8438,3
Document_26170,41
Document_132197,2
Document_33691,38
Document_1283,20
Document_56481,25
Document_119052,9
Document_115357,9
Document_52756,34
Document_31852,37
Document_54400,24
Document_105487,12
Document_110454,15
Document_80685,5
Document_62987,28
Document_125576,16
Document_133663,0
Document_5906,17
Document_124661,10
Document_11205,5
Document_39901,19
Document_67843,27
Document_20074,17
Document_17071,7
Document_129951,5
Document_33380,38
Document_89087,21
Document_125147,16
Document_109472,20
Document_137701,15
Document_4135,0
Document_132970,5
Document_131354,4
Document_65794,28
Document_11116,4
Document_6530,1
Document_37711,39
Document_80257,32
Document_85445,34
Document_138043,31
Document_37991,41
Document_6710,38
Document_148036,20
Document_57828,25
Document_75939,32
Document_33243,38
Document_122775,15
Document_61001,20
Document_71947,9
Document_133623,3
Document_137924,32
Document_103850,32
Document_88664,25
Document_21253,17
Document_18658,20
Document_41971,41
Document_23648,19
Document_91179,28
Document_13565,6
Document_81816,41
Document_100417,40
Document_29118,37
Document_18489,6
Document_6823,38
Document_27624,3
Document_114586,1
Document_781,20
Document_146011,42
Document_18133,7
Document_96334,19
Document_96468,21
Document_142055,12
Document_5774,17
Document_78707,32
Document_9283,3
Document_63870,28
Document_143891,42
Document_18708,7
Document_63878,28
Document_37823,41
Document_10800,4
Document_147708,23
Document_67263,35
Document_48777,21
Document_70202,27
Document_30651,5
Document_74071,30
Document_93269,11
Document_69286,27
Document_143996,39
Document_78258,2
Document_96111,29
Document_65633,28
Document_121673,1
Document_68673,27
Document_111672,13
Document_14357,6
Document_83457,33
Document_126468,13
Document_13140,5
Document_69184,28
Document_50669,23
Document_86544,30
Document_45232,18
Document_44629,17
Document_55718,32
Document_18474,7
Document_138593,40
Document_97852,10
Document_62032,17
Document_147771,40
Document_19446,17
Document_129350,0
Document_91006,33
Document_7345,3
Document_6304,42
Document_146677,31
Document_137660,32
Document_81912,2
Document_42891,39
Document_29055,18
Document_148069,5
Document_87896,35
Document_18322,7
Document_26928,12
Document_148005,5
Document_122788,12
Document_28228,39
Document_111487,13
Document_133611,5
Document_50601,23
Document_65428,27
Document_66707,28
Document_138999,19
Document_147979,5
Document_145361,31
Document_124302,4
Document_146803,36
Document_102304,19
Document_17073,2
Document_47299,35
Document_103864,32
Document_18681,7
Document_40785,41
Document_133715,4
Document_5347,0
Document_96044,25
Document_41800,39
Document_49733,22
Document_7896,3
Document_140905,41
Document_73997,30
Document_19675,17
Document_131234,4
Document_103302,23
Document_140629,21
Document_92573,8
Document_132503,4
Document_45603,41
Document_62424,6
Document_145047,42
Document_67155,28
Document_138782,42
Document_138808,36
Document_7531,3
Document_17069,7
Document_144565,32
Document_125736,16
Document_42821,2
Document_43619,0
Document_68920,27
Document_2839,0
Document_94848,16
Document_117666,11
Document_5105,0
Document_146150,42
Document_26201,16
Document_108899,37
Document_133168,13
Document_42963,0
Document_22436,17
Document_7999,3
Document_62812,28
Document_94788,8
Document_70553,41
Document_130349,4
Document_25122,22
Document_83369,33
Document_23284,18
Document_83820,33
Document_53072,34
Document_137469,31
Document_93808,8
Document_54220,8
Document_46850,20
Document_139401,36
Document_120312,41
Document_3471,0
Document_145544,36
Document_116859,16
Document_84045,23
Document_128046,18
Document_30447,19
Document_148475,5
Document_34051,18
Document_77984,41
Document_21621,17
Document_33787,38
Document_27386,12
Document_84730,34
Document_132723,12
Document_99134,12
Document_76256,29
Document_137328,36
Document_28854,41
Document_5469,0
Document_57775,20
Document_141330,12
Document_13428,5
Document_62539,28
Document_42092,39
Document_78229,31
Document_55506,24
Document_137069,32
Document_68926,26
Document_110384,11
Document_109458,20
Document_145298,3
Document_16029,7
Document_65697,28
Document_109079,8
Document_142077,13
Document_36727,41
Document_6643,0
Document_95286,12
Document_119119,10
Document_48868,28
Document_69122,27
Document_68099,27
Document_27766,39
Document_146536,2
Document_33848,38
Document_104195,20
Document_64429,28
Document_92197,8
Document_80073,32
Document_119654,15
Document_2023,0
Document_147679,32
Document_73445,20
Document_23705,18
Document_114914,9
Document_113175,12
Document_18313,7
Document_107539,23
Document_9596,17
Document_100483,40
Document_82617,32
Document_12087,41
Document_5110,0
Document_100082,11
Document_117322,16
Document_146451,36
Document_89464,35
Document_40372,1
Document_19873,17
Document_145016,42
Document_115725,13
Document_26832,19
Document_141877,10
Document_19033,7
Document_108777,9
Document_117235,1
Document_67695,28
Document_76865,14
Document_80102,32
Document_134153,0
Document_68056,27
Document_122721,42
Document_147164,39
Document_21727,19
Document_38787,5
Document_91396,21
Document_55147,24
Document_41321,0
Document_88199,32
Document_101604,16
Document_56447,36
Document_9496,4
Document_104555,29
Document_136998,40
Document_29725,26
Document_81942,32
Document_83986,19
Document_8894,3
Document_8706,3
Document_66912,35
Document_67260,28
Document_27044,5
Document_3754,0
Document_108821,9
Document_57804,25
Document_20567,17
Document_44638,40
Document_55731,24
Document_119246,10
Document_64028,28
Document_144129,42
Document_85457,21
Document_93980,8
Document_23387,18
Document_43541,6
Document_58005,25
Document_108255,36
Document_145643,0
Document_82566,32
Document_55533,24
Document_98605,9
Document_79751,41
Document_15997,7
Document_125588,16
Document_100500,40
Document_43950,39
Document_37643,18
Document_76272,29
Document_120029,29
Document_124447,13
Document_30841,26
Document_77794,31
Document_84080,33
Document_98989,9
Document_64946,22
Document_93471,8
Document_76971,33
Document_145363,0
Document_133533,5
Document_92949,8
Document_105432,5
Document_55419,24
Document_38714,4
Document_70119,19
Document_26806,20
Document_89489,19
Document_125200,14
Document_45838,41
Document_95457,12
Document_9503,5
Document_69519,27
Document_112990,10
Document_39071,32
Document_108212,26
Document_59765,26
Document_17153,7
Document_137050,32
Document_34964,20
Document_46857,20
Document_6910,6
Document_86205,21
Document_123257,14
Document_138051,32
Document_97661,10
Document_127896,17
Document_61063,26
Document_109787,0
Document_39279,19
Document_78815,41
Document_147855,31
Document_136511,40
Document_126303,9
Document_124917,40
Document_104797,2
Document_29956,37
Document_92601,42
Document_64027,28
Document_125426,16
Document_140938,41
Document_48355,27
Document_115053,13
Document_141214,29
Document_94439,10
Document_88340,28
Document_83588,33
Document_101015,41
Document_89570,33
Document_123287,8
Document_28082,22
Document_7788,3
Document_63530,28
Document_60920,22
Document_63936,28
Document_30111,37
Document_96722,9
Document_56492,23
Document_7099,3
Document_51399,23
Document_127734,14
Document_122811,12
Document_28671,5
Document_90353,35
Document_42080,41
Document_137244,40
Document_3631,0
Document_104576,11
Document_90536,21
Document_3191,1
Document_53352,23
Document_117360,16
Document_30620,37
Document_26035,2
Document_147152,42
Document_145128,40
Document_72930,25
Document_21223,17
Document_37487,38
Document_128563,40
Document_104131,20
Document_10749,4
Document_89881,35
Document_29300,41
Document_120575,9
Document_22420,17
Document_135870,18
Document_141706,29
Document_41424,17
Document_163,20
Document_131743,29
Document_148464,4
Document_16052,7
Document_113132,41
Document_59353,20
Document_60428,5
Document_136614,31
Document_106297,15
Document_24022,19
Document_116981,16
Document_6548,1
Document_89818,21
Document_63037,2
Document_70017,19
Document_69252,27
Document_76373,29
Document_141028,41
Document_31174,37
Document_99853,16
Document_27605,3
Document_26715,3
Document_96774,10
Document_99071,9
Document_71229,12
Document_57022,25
Document_32371,38
Document_146494,42
Document_57009,25
Document_12411,5
Document_147779,0
Document_23312,18
Document_54823,21
Document_46851,20
Document_97539,10
Document_41568,39
Document_123279,14
Document_97359,13
Document_137478,32
Document_140146,15
Document_28141,20
Document_44936,4
Document_119863,29
Document_104792,15
Document_97033,10
Document_42913,39
Document_39922,41
Document_60545,26
Document_86269,41
Document_117407,1
Document_78213,31
Document_35262,19
Document_55099,24
Document_28179,12
Document_11871,38
Document_110719,15
Document_7967,6
Document_128955,2
Document_40108,0
Document_31822,5
Document_17347,41
Document_101268,39
Document_50200,23
Document_23429,18
Document_11138,4
Document_114099,15
Document_145788,42
Document_31055,37
Document_5901,38
Document_118947,10
Document_29984,37
Document_64309,28
Document_74520,19
Document_124865,1
Document_136728,40
Document_104211,23
Document_130513,2
Document_147750,36
Document_6721,18
Document_24226,19
Document_112020,0
Document_78222,22
Document_40461,5
Document_31750,20
Document_73861,30
Document_63133,28
Document_45033,19
Document_34594,18
Document_87468,22
Document_25169,22
Document_143401,42
Document_98864,9
Document_61929,27
Document_135509,42
Document_10382,2
Document_65450,28
Document_90517,19
Document_83362,33
Document_90373,25
Document_36035,7
Document_18073,7
Document_38067,41
Document_127810,14
Document_84416,41
Document_129992,5
Document_30682,18
Document_35585,17
Document_124481,13
Document_5782,0
Document_119264,11
Document_118413,14
Document_19169,6
Document_9715,4
Document_10699,4
Document_76559,29
Document_115700,12
Document_119968,29
Document_4895,1
Document_91878,11
Document_56273,32
Document_121237,29
Document_144467,36
Document_98452,9
Document_18752,7
Document_29301,37
Document_48231,21
Document_102747,19
Document_72982,25
Document_98540,9
Document_81437,32
Document_141826,13
Document_46479,20
Document_68619,27
Document_124982,40
Document_88733,35
Document_207,18
Document_28982,26
Document_25592,7
Document_68910,21
Document_10526,41
Document_48604,25
Document_42828,41
Document_95673,21
Document_131733,4
Document_97543,10
Document_53363,31
Document_9686,4
Document_125541,14
Document_136321,5
Document_74069,30
Document_45113,12
Document_73794,30
Document_56549,25
Document_125703,16
Document_145556,39
Document_135327,18
Document_36378,41
Document_10756,4
Document_64315,27
Document_72240,14
Document_116492,16
Document_115395,15
Document_125926,16
Document_68008,27
Document_141178,30
Document_54624,36
Document_31367,17
Document_16456,7
Document_145282,42
Document_110944,16
Document_112356,41
Document_111335,37
Document_12323,22
Document_54253,24
Document_31007,37
Document_76329,29
Document_33893,38
Document_148414,12
Document_109847,17
Document_55754,25
Document_126888,10
Document_31910,37
Document_124457,1
Document_94018,13
Document_65108,28
Document_4358,0
Document_112418,10
Document_17727,6
Document_7421,3
Document_57993,25
Document_91658,16
Document_23711,18
Document_40390,3
Document_92578,8
Document_16014,7
Document_68388,27
Document_77231,19
Document_49104,21
Document_80532,32
Document_17014,7
Document_17633,7
Document_26160,26
Document_127556,14
Document_81571,32
Document_65681,28
Document_88920,35
Document_36041,2
Document_138299,31
Document_105111,15
Document_110641,15
Document_34084,38
Document_127834,4
Document_119503,15
Document_31401,5
Document_75388,26
Document_76153,29
Document_127959,0
Document_81929,41
Document_37384,4
Document_148146,36
Document_88204,35
Document_144745,42
Document_42668,39
Document_71031,12
Document_59189,25
Document_100102,41
Document_12149,5
Document_107971,27
Document_119891,29
Document_119735,11
Document_137513,32
Document_48368,34
Document_18743,7
Document_3654,0
Document_63646,28
Document_72588,25
Document_114014,9
Document_86365,20
Document_12289,5
Document_108177,30
Document_114793,13
Document_121999,0
Document_144539,42
Document_93747,8
Document_57716,25
Document_7151,3
Document_137084,42
Document_46413,20
Document_45379,41
Document_110350,15
Document_36914,3
Document_139978,36
Document_128803,1
Document_56088,24
Document_39310,20
Document_87163,35
Document_59182,25
Document_64106,28
Document_24596,20
Document_78714,20
Document_73770,30
Document_46819,20
Document_142635,10
Document_142628,13
Document_53551,21
Document_81889,32
Document_21636,17
Document_32779,38
Document_135832,3
Document_1177,18
Document_31348,37
Document_6471,1
Document_22612,19
Document_107522,17
Document_77576,34
Document_25537,39
Document_109834,16
Document_63449,28
Document_79973,5
Document_96546,5
Document_93680,8
Document_139999,36
Document_103896,23
Document_35643,18
Document_140180,11
Document_100494,40
Document_126969,19
Document_27723,22
Document_89152,21
Document_3726,0
Document_51924,33
Document_91736,10
Document_115142,13
Document_132439,4
Document_3712,0
Document_103754,20
Document_17772,41
Document_99304,9
Document_96652,21
Document_73297,25
Document_36321,37
Document_4114,0
Document_67203,28
Document_29165,2
Document_114044,15
Document_118516,14
Document_111279,18
Document_5704,18
Document_103409,23
Document_36059,3
Document_8125,3
Document_110169,13
Document_19508,17
Document_47055,20
Document_79134,32
Document_101376,32
Document_54061,24
Document_50138,23
Document_148202,5
Document_36487,18
Document_24089,19
Document_28625,32
Document_88009,35
Document_125354,16
Document_146649,10
Document_48320,19
Document_110677,15
Document_124398,0
Document_13669,6
Document_105823,3
Document_123008,16
Document_10225,19
Document_121863,0
Document_135542,18
Document_43753,41
Document_1969,0
Document_128335,18
Document_32556,38
Document_104061,20
Document_22911,18
Document_39062,2
Document_12115,20
Document_79141,5
Document_9110,3
Document_68785,27
Document_6570,1
Document_137710,11
Document_56503,25
Document_120030,29
Document_146470,13
Document_61212,20
Document_89393,35
Document_45272,40
Document_126945,13
Document_132311,0
Document_119273,15
Document_33997,18
Document_64178,28
Document_140272,12
Document_76260,29
Document_132130,4
Document_281,41
Document_91155,20
Document_81537,41
Document_34707,20
Document_131691,4
Document_83310,38
Document_116891,1
Document_79671,32
Document_26155,3
Document_9847,3
Document_92324,8
Document_15563,6
Document_55204,24
Document_35946,19
Document_107803,0
Document_71635,8
Document_108856,12
Document_79530,41
Document_137348,42
Document_147676,32
Document_111453,15
Document_76619,29
Document_120585,1
Document_76367,29
Document_82189,36
Document_33397,18
Document_44738,40
Document_118154,16
Document_121750,12
Document_143660,9
Document_61367,20
Document_86475,12
Document_144832,36
Document_64674,2
Document_67649,31
Document_61272,23
Document_125818,16
Document_101520,16
Document_45893,20
Document_101459,0
Document_35046,19
Document_98317,9
Document_96059,23
Document_135720,19
Document_125932,16
Document_64324,26
Document_26916,22
Document_33142,38
Document_88397,21
Document_142633,8
Document_19975,17
Document_57056,21
Document_84878,34
Document_126503,5
Document_128267,2
Document_86652,36
Document_42229,39
Document_17778,7
Document_29426,37
Document_143273,4
Document_124677,0
Document_26017,29
Document_26958,3
Document_148539,5
Document_31585,37
Document_72099,14
Document_4703,0
Document_80818,32
Document_116400,14
Document_114225,9
Document_39063,4
Document_99259,9
Document_101757,9
Document_25963,4
Document_74131,30
Document_132028,22
Document_59321,26
Document_112340,2
Document_111822,11
Document_55230,24
Document_16309,7
Document_8946,3
Document_79561,18
Document_2920,0
Document_661,41
Document_16082,7
Document_105361,41
Document_20049,17
Document_114994,12
Document_92447,8
Document_70326,30
Document_2356,1
Document_110198,15
Document_28380,5
Document_148349,41
Document_123629,14
Document_83186,32
Document_79148,41
Document_132632,34
Document_110091,12
Document_141398,41
Document_72715,20
Document_146385,42
Document_111562,0
Document_36877,2
Document_95081,8
Document_98818,9
Document_33662,38
Document_81941,32
Document_11653,3
Document_98511,9
Document_100734,10
Document_24826,25
Document_61550,20
Document_144701,3
Document_134461,37
Document_102215,0
Document_90827,35
Document_64881,28
Document_33320,38
Document_125150,16
Document_130406,4
Document_117832,9
Document_132997,32
Document_57660,25
Document_71626,14
Document_51047,23
Document_62768,28
Document_9078,3
Document_68577,27
Document_127118,10
Document_75897,29
Document_50861,23
Document_108737,25
Document_52326,21
Document_50069,23
Document_56985,26
Document_112755,15
Document_112360,13
Document_6368,1
Document_49153,19
Document_122720,12
Document_61681,3
Document_22431,17
Document_74441,30
Document_35488,41
Document_48787,42
Document_96347,21
Document_125816,14
Document_39499,41
Document_46167,20
Document_69298,27
Document_30087,37
Document_147522,40
Document_51195,23
Document_64288,28
Document_6154,1
Document_106661,6
Document_126446,31
Document_83309,38
Document_102471,1
Document_85708,34
Document_82503,32
Document_54615,20
Document_49268,28
Document_5109,0
Document_129749,31
Document_74744,23
Document_65455,28
Document_104101,26
Document_8712,3
Document_34531,38
Document_79083,32
Document_28541,5
Document_11536,4
Document_47837,21
Document_68760,27
Document_526,2
Document_122413,3
Document_146323,42
Document_52098,21
Document_44859,19
Document_136727,31
Document_82879,0
Document_85553,34
Document_82970,7
Document_139783,36
Document_136848,32
Document_115672,13
Document_21563,17
Document_85530,28
Document_18639,7
Document_26385,39
Document_82711,19
Document_84976,34
Document_26431,3
Document_133052,42
Document_12857,37
Document_138496,31
Document_5626,17
Document_128386,41
Document_99986,0
Document_48901,21
Document_53268,41
Document_33756,38
Document_97883,10
Document_52930,21
Document_22042,17
Document_134165,0
Document_52307,21
Document_78797,32
Document_23411,18
Document_75932,29
Document_41846,39
Document_97768,10
Document_137612,15
Document_89186,35
Document_145360,11
Document_123395,14
Document_144097,36
Document_26029,39
Document_11745,19
Document_29241,37
Document_27082,3
Document_93106,8
Document_31598,37
Document_7813,3
Document_123786,14
Document_57372,25
Document_27083,3
Document_100732,2
Document_87266,25
Document_77475,34
Document_24860,20
Document_115374,2
Document_67889,27
Document_114682,40
Document_20953,0
Document_9077,3
Document_73609,25
Document_63888,28
Document_123797,37
Document_138563,9
Document_115953,13
Document_83807,19
Document_144579,42
Document_136156,32
Document_91357,19
Document_1435,18
Document_61246,17
Document_144353,42
Document_29257,37
Document_76242,29
Document_132079,3
Document_63852,27
Document_31575,5
Document_144059,2
Document_128232,6
Document_75418,30
Document_75713,29
Document_91659,14
Document_92124,14
Document_126209,16
Document_92241,8
Document_42534,39
Document_2719,0
Document_105865,10
Document_78249,31
Document_47638,20
Document_49138,33
Document_68344,27
Document_74553,30
Document_49708,22
Document_48874,21
Document_53947,24
Document_133541,5
Document_69274,27
Document_86206,34
Document_111785,9
Document_97624,10
Document_105228,40
Document_19623,17
Document_7314,3
Document_86231,30
Document_124165,4
Document_99616,12
Document_71719,14
Document_11303,4
Document_132663,3
Document_128322,18
Document_84082,33
Document_2396,17
Document_115005,12
Document_140588,17
Document_125991,11
Document_45648,41
Document_86988,36
Document_85956,34
Document_41755,3
Document_134092,37
Document_140975,11
Document_126267,16
Document_106532,8
Document_41873,39
Document_112217,10
Document_70831,12
Document_135044,41
Document_69669,27
Document_33742,38
Document_105595,2
Document_25559,5
Document_81121,26
Document_50106,23
Document_147756,41
Document_42520,39
Document_127015,19
Document_46542,20
Document_29192,37
Document_94377,8
Document_25931,2
Document_88801,22
Document_103320,17
Document_17602,7
Document_65160,28
Document_43642,0
Document_83560,33
Document_83300,37
Document_34701,20
Document_102979,23
Document_60504,5
Document_33660,0
Document_7287,22
Document_54028,24
Document_61413,20
Document_7906,2
Document_112855,1
Document_7657,3
Document_26172,3
Document_30448,19
Document_76898,33
Document_46600,20
Document_66262,33
Document_73781,30
Document_118533,15
Document_145271,36
Document_116953,16
Document_61665,6
Document_40042,26
Document_77129,33
Document_64754,20
Document_41844,41
Document_128583,19
Document_80435,32
Document_24262,19
Document_34636,18
Document_126295,16
Document_128301,17
Document_124343,0
Document_131878,4
Document_45028,18
Document_124988,42
Document_67364,21
Document_43001,39
Document_89431,25
Document_122744,3
Document_135566,40
Document_112573,10
Document_32413,38
Document_24951,20
Document_33933,38
Document_109996,3
Document_2050,0
Document_32733,18
Document_141888,3
Document_143748,42
Document_134502,5
Document_24574,20
Document_105373,12
Document_102665,3
Document_141688,41
Document_58606,25
Document_83691,33
Document_85431,34
Document_33039,38
Document_12984,41
Document_73972,30
Document_61916,19
Document_45084,41
Document_16371,7
Document_107309,41
Document_39974,19
Document_96122,19
Document_69346,28
Document_144991,42
Document_27788,22
Document_29430,37
Document_125341,16
Document_123618,14
Document_110017,32
Document_74859,30
Document_79273,34
Document_113824,4
Document_7564,3
Document_115608,13
Document_146389,42
Document_54620,12
Document_44547,40
Document_6640,0
Document_94071,8
Document_23510,18
Document_134055,40
Document_96443,25
Document_35435,18
Document_121826,1
Document_52375,20
Document_74910,30
Document_89613,21
Document_87312,21
Document_66150,28
Document_37265,8
Document_19426,17
Document_25510,4
Document_51571,23
Document_36062,41
Document_137809,31
Document_41786,39
Document_80559,32
Document_142194,13
Document_24070,17
Document_139892,36
Document_44813,18
Document_94457,8
Document_19541,17
Document_56276,0
Document_87833,20
Document_143254,42
Document_106896,19
Document_70342,18
Document_29711,37
Document_37641,18
Document_122732,41
Document_90600,25
Document_77454,19
Document_146968,36
Document_58053,21
Document_105423,15
Document_67957,27
Document_132822,42
Document_11344,4
Document_143326,42
Document_131410,4
Document_90327,25
Document_132413,4
Document_57134,19
Document_94006,8
Document_36408,41
Document_6960,6
Document_69626,27
Document_125995,16
Document_91748,14
Document_51474,23
Document_23051,18
Document_88929,20
Document_20581,17
Document_86123,19
Document_28145,41
Document_45186,18
Document_24354,20
Document_13350,5
Document_110616,15
Document_55337,24
Document_83559,34
Document_131132,4
Document_34008,38
Document_54912,24
Document_15048,7
Document_100424,40
Document_132596,10
Document_66017,28
Document_38890,37
Document_121789,15
Document_143184,9
Document_146922,42
Document_114130,15
Document_59129,25
Document_120900,15
Document_4853,1
Document_116021,10
Document_11046,4
Document_89599,35
Document_57492,25
Document_53276,20
Document_11555,4
Document_21172,19
Document_38709,17
Document_101371,41
Document_128575,17
Document_89563,20
Document_101332,1
Document_35737,19
Document_142736,13
Document_74182,21
Document_47924,21
Document_4263,0
Document_29402,26
Document_81182,32
Document_51226,23
Document_16725,7
Document_40809,41
Document_48756,28
Document_1622,18
Document_128377,38
Document_121829,1
Document_31653,26
Document_61268,35
Document_56133,32
Document_81994,15
Document_74532,30
Document_126678,3
Document_55961,24
Document_116739,1
Document_51693,33
Document_130282,5
Document_55029,24
Document_23752,18
Document_60774,24
Document_99608,8
Document_35367,18
Document_2573,0
Document_27856,39
Document_35954,19
Document_90093,19
Document_67642,17
Document_19063,7
Document_120307,26
Document_120674,14
Document_138155,18
Document_130273,4
Document_111496,31
